user_id,total_orders,avg_order_value,favorite_cuisine,price_sensitivity,avg_rating_given,dietary_preference,preferred_meal_time,location_lat,location_lon,days_since_last_order
user_034838,2,469.15,Chinese,low,3.9,veg,lunch,28.4646,77.2933,1
user_034839,2,866.75,Beverages,medium,4.3,non_veg,breakfast,28.6237,77.1275,11
user_034840,1,303.07,Fast Food,low,4.6,non_veg,lunch,28.6658,77.263,44
user_034841,9,214.46,Beverages,high,4.6,non_veg,lunch,28.4435,77.2474,14
user_034842,1,795.55,Continental,low,4.2,non_veg,lunch,28.4667,77.2023,0
user_034843,33,347.76,Continental,low,4.7,non_veg,breakfast,28.4054,77.2793,1
user_034844,7,214.92,Cafe,low,3.9,no_preference,lunch,28.5213,77.2945,25
user_034845,3,276.82,Italian,low,4.4,non_veg,dinner,28.5821,77.1523,14
user_034846,10,556.58,North Indian,low,4.7,non_veg,dinner,28.4287,77.2225,12
user_034847,1,153.08,Desserts,medium,4.7,non_veg,lunch,28.5255,77.0418,6
user_034848,5,150.0,Fast Food,low,4.4,veg,snacks,28.4559,77.2136,12
user_034849,1,188.15,Chinese,high,4.3,veg,dinner,28.6468,77.2598,0
user_034850,11,200.41,Italian,medium,4.1,non_veg,dinner,28.5064,77.108,0
user_034851,2,271.51,Continental,high,4.4,non_veg,snacks,28.4573,77.2204,13
user_034852,1,343.15,Desserts,medium,4.9,non_veg,lunch,28.5221,77.1643,1
user_034853,1,448.62,Continental,medium,4.9,non_veg,breakfast,28.5148,77.0595,7
user_034854,4,381.31,Continental,high,4.8,non_veg,lunch,28.4827,77.0139,7
user_034855,6,285.28,South Indian,medium,4.5,non_veg,dinner,28.5433,77.1325,8
user_034856,1,348.86,Fast Food,high,3.7,vegan,lunch,28.6675,77.2614,3
user_034857,1,193.14,Healthy,high,4.4,veg,lunch,28.6954,77.1171,1
user_034858,2,325.59,Cafe,medium,4.8,veg,dinner,28.6963,77.1784,1
user_034859,30,362.0,North Indian,medium,4.7,veg,dinner,28.5564,77.0645,21
user_034860,2,466.23,Fast Food,medium,4.6,non_veg,lunch,28.4816,77.0295,1
user_034861,5,507.63,Desserts,medium,4.5,non_veg,dinner,28.6787,77.1154,1
user_034862,1,150.0,Healthy,high,4.5,non_veg,dinner,28.4297,77.0614,10
user_034863,113,467.27,Continental,medium,4.5,veg,snacks,28.6032,77.1363,0
user_034864,1,729.82,Healthy,medium,4.9,non_veg,dinner,28.5069,77.1926,6
user_034865,4,386.08,Biryani,medium,4.9,non_veg,lunch,28.5606,77.1465,2
user_034866,1,150.0,Beverages,low,4.3,no_preference,lunch,28.5106,77.2885,1
user_034867,7,326.34,Cafe,medium,4.0,non_veg,snacks,28.6816,77.2475,12
user_034868,2,1079.54,Fast Food,low,4.9,veg,dinner,28.4986,77.0364,0
user_034869,5,150.0,Fast Food,medium,4.8,no_preference,lunch,28.6418,77.2791,15
user_034870,3,253.75,Fast Food,medium,4.9,no_preference,dinner,28.4347,77.1681,6
user_034871,7,426.11,North Indian,medium,4.9,non_veg,breakfast,28.5187,77.0932,6
user_034872,15,150.0,Street Food,high,4.3,veg,lunch,28.4653,77.1133,0
user_034873,1,679.38,Chinese,low,4.8,non_veg,lunch,28.5478,77.0429,6
user_034874,32,321.34,Healthy,high,4.3,non_veg,lunch,28.6049,77.1642,16
user_034875,1,444.82,Chinese,medium,4.0,non_veg,lunch,28.6336,77.1396,28
user_034876,7,471.78,Street Food,high,4.4,no_preference,lunch,28.6095,77.1799,13
user_034877,1,418.3,Fast Food,medium,4.3,no_preference,dinner,28.5253,77.0782,45
user_034878,5,244.59,Chinese,medium,4.2,non_veg,lunch,28.4828,77.1211,5
user_034879,2,253.52,Continental,medium,4.3,veg,dinner,28.4401,77.0841,1
user_034880,47,206.5,North Indian,low,4.6,non_veg,snacks,28.551,77.2697,5
user_034881,1,833.46,South Indian,low,4.9,veg,dinner,28.4544,77.0553,0
user_034882,30,373.11,Italian,low,4.8,non_veg,lunch,28.4399,77.106,11
user_034883,1,399.16,Cafe,low,4.2,veg,breakfast,28.413,77.1263,10
user_034884,30,761.96,Continental,high,4.4,non_veg,dinner,28.5118,77.15,4
user_034885,14,708.97,Chinese,high,4.1,veg,lunch,28.6192,77.0341,8
user_034886,2,462.66,Biryani,medium,4.7,veg,dinner,28.4408,77.1786,0
user_034887,3,415.29,Fast Food,high,4.8,veg,lunch,28.6529,77.2139,12
user_034888,5,369.91,Chinese,medium,4.5,non_veg,lunch,28.4823,77.1401,1
user_034889,4,265.69,Continental,medium,4.8,veg,lunch,28.6953,77.0639,4
user_034890,7,376.08,South Indian,low,4.6,veg,dinner,28.6347,77.291,4
user_034891,5,415.08,Beverages,medium,4.8,non_veg,dinner,28.5082,77.1033,0
user_034892,1,327.37,Desserts,high,4.8,veg,lunch,28.6164,77.1074,0
user_034893,2,651.84,Biryani,high,4.6,veg,dinner,28.6832,77.2514,3
user_034894,6,639.71,Cafe,low,4.6,no_preference,lunch,28.5708,77.135,6
user_034895,1,324.86,Italian,high,4.5,non_veg,snacks,28.4832,77.0364,3
user_034896,2,538.18,Italian,low,4.5,non_veg,dinner,28.424,77.0102,2
user_034897,8,570.62,Street Food,medium,4.3,non_veg,snacks,28.4898,77.253,4
user_034898,5,670.53,Desserts,high,4.3,non_veg,lunch,28.4685,77.2651,6
user_034899,3,362.57,Cafe,medium,4.7,non_veg,lunch,28.4237,77.1664,3
user_034900,15,626.13,Fast Food,medium,4.6,veg,dinner,28.5121,77.2649,4
user_034901,14,205.37,North Indian,medium,4.2,veg,dinner,28.5867,77.2285,41
user_034902,2,351.88,Continental,medium,4.1,non_veg,dinner,28.5458,77.2372,6
user_034903,9,263.71,Italian,medium,4.4,no_preference,breakfast,28.6648,77.2176,13
user_034904,1,463.71,Desserts,medium,4.3,non_veg,dinner,28.4144,77.2122,3
user_034905,6,245.41,Street Food,medium,4.5,non_veg,breakfast,28.4927,77.2025,18
user_034906,6,404.37,North Indian,low,4.5,no_preference,dinner,28.4988,77.106,0
user_034907,4,150.0,Street Food,medium,4.7,veg,breakfast,28.4196,77.179,12
user_034908,3,187.88,Healthy,high,4.6,veg,dinner,28.6358,77.0892,3
user_034909,4,501.19,Continental,medium,4.6,no_preference,dinner,28.6609,77.1197,8
user_034910,4,414.42,South Indian,medium,4.7,vegan,dinner,28.6329,77.0647,9
user_034911,1,150.0,South Indian,high,4.7,no_preference,breakfast,28.5975,77.2938,0
user_034912,23,663.12,North Indian,medium,4.9,veg,lunch,28.4815,77.1467,11
user_034913,9,553.23,Biryani,medium,4.5,veg,dinner,28.4055,77.0304,3
user_034914,2,236.31,Biryani,high,4.5,non_veg,dinner,28.6423,77.2359,11
user_034915,13,224.14,Healthy,medium,4.8,veg,dinner,28.5617,77.2314,9
user_034916,2,238.78,Street Food,high,4.8,no_preference,dinner,28.5682,77.0636,1
user_034917,1,264.97,Biryani,low,4.5,non_veg,dinner,28.6152,77.0505,0
user_034918,6,285.91,Biryani,medium,4.0,veg,dinner,28.5849,77.1302,8
user_034919,1,256.39,Biryani,medium,4.9,veg,lunch,28.4681,77.1686,9
user_034920,1,505.65,Biryani,low,4.6,no_preference,breakfast,28.5944,77.2275,10
user_034921,1,539.5,Beverages,high,4.6,no_preference,lunch,28.632,77.2322,0
user_034922,5,312.33,Biryani,medium,4.8,non_veg,dinner,28.415,77.0881,10
user_034923,5,353.26,South Indian,medium,4.9,non_veg,lunch,28.6631,77.0416,0
user_034924,15,263.63,Healthy,medium,4.5,no_preference,lunch,28.6099,77.178,0
user_034925,1,462.79,Italian,medium,4.9,non_veg,snacks,28.4835,77.0214,1
user_034926,1,426.13,Chinese,high,4.9,non_veg,snacks,28.613,77.1159,0
user_034927,20,188.19,Beverages,low,4.8,veg,dinner,28.6919,77.0941,2
user_034928,8,943.92,North Indian,medium,4.6,non_veg,dinner,28.4445,77.2384,0
user_034929,6,292.68,South Indian,high,4.8,non_veg,snacks,28.415,77.0044,29
user_034930,4,992.68,South Indian,medium,4.6,non_veg,dinner,28.6241,77.0472,12
user_034931,7,598.2,Fast Food,medium,4.6,non_veg,dinner,28.5752,77.1976,15
user_034932,4,174.26,Healthy,medium,4.2,veg,dinner,28.6669,77.114,18
user_034933,5,169.7,Biryani,medium,4.2,veg,lunch,28.5257,77.0493,12
user_034934,7,409.98,Chinese,medium,4.3,no_preference,snacks,28.6091,77.1386,59
user_034935,1,657.95,South Indian,low,4.4,non_veg,dinner,28.4726,77.0185,3
user_034936,5,666.69,Biryani,medium,4.7,non_veg,dinner,28.466,77.2176,18
user_034937,1,239.82,Desserts,medium,3.9,non_veg,dinner,28.6225,77.2958,5
user_034938,4,459.97,Continental,medium,4.5,non_veg,lunch,28.5908,77.0773,12
user_034939,2,735.3,Chinese,medium,4.9,non_veg,lunch,28.5308,77.1212,9
user_034940,11,277.6,Continental,high,4.7,non_veg,dinner,28.6563,77.037,20
user_034941,1,169.28,Cafe,low,4.4,non_veg,lunch,28.687,77.2258,2
user_034942,5,557.15,Italian,medium,5.0,no_preference,lunch,28.5199,77.1952,0
user_034943,9,150.0,Desserts,low,4.6,veg,dinner,28.4405,77.1345,6
user_034944,10,229.13,Street Food,medium,4.9,veg,lunch,28.4446,77.1152,2
user_034945,2,350.29,Continental,high,4.4,veg,dinner,28.5806,77.0443,1
user_034946,2,500.89,Healthy,medium,3.6,veg,breakfast,28.5112,77.2282,0
user_034947,7,260.88,Biryani,low,4.4,no_preference,lunch,28.6358,77.0207,1
user_034948,1,150.0,South Indian,medium,4.5,veg,snacks,28.5593,77.1634,29
user_034949,2,548.85,Cafe,low,4.9,no_preference,dinner,28.5419,77.0944,4
user_034950,1,368.19,Italian,medium,4.8,no_preference,lunch,28.6325,77.2563,1
user_034951,1,266.25,North Indian,low,4.7,no_preference,lunch,28.4241,77.0087,35
user_034952,26,419.53,Chinese,medium,4.7,veg,dinner,28.6571,77.028,0
user_034953,4,317.86,Desserts,high,5.0,non_veg,lunch,28.6416,77.1699,0
user_034954,1,253.4,Chinese,medium,4.8,no_preference,lunch,28.5648,77.2078,7
user_034955,1,172.56,Biryani,medium,4.6,non_veg,snacks,28.5961,77.1313,1
user_034956,6,448.91,Desserts,medium,4.8,veg,lunch,28.4574,77.1073,4
user_034957,1,762.57,North Indian,medium,4.7,non_veg,dinner,28.5031,77.1369,8
user_034958,2,451.25,Biryani,high,4.4,veg,dinner,28.5222,77.1207,5
user_034959,4,301.93,Chinese,medium,4.6,veg,snacks,28.525,77.0484,12
user_034960,1,452.12,Biryani,low,3.9,veg,breakfast,28.5696,77.0568,10
user_034961,32,413.09,Desserts,medium,4.7,non_veg,lunch,28.4352,77.0981,9
user_034962,1,238.64,Beverages,high,4.6,non_veg,dinner,28.6376,77.1248,4
user_034963,1,716.24,Desserts,high,4.7,non_veg,dinner,28.5145,77.0385,2
user_034964,5,509.32,Fast Food,medium,4.8,vegan,dinner,28.4243,77.2395,0
user_034965,2,552.48,Continental,high,4.7,non_veg,dinner,28.477,77.275,9
user_034966,45,213.42,Italian,medium,4.6,veg,lunch,28.5539,77.0533,5
user_034967,24,313.74,Continental,high,4.4,vegan,dinner,28.5232,77.115,12
user_034968,27,360.77,Desserts,medium,4.9,non_veg,breakfast,28.6501,77.2566,8
user_034969,8,729.13,Street Food,medium,4.5,non_veg,lunch,28.4911,77.2503,2
user_034970,10,406.11,Continental,low,5.0,veg,lunch,28.6783,77.0349,18
user_034971,2,371.97,Italian,medium,4.5,non_veg,dinner,28.4858,77.1512,16
user_034972,10,352.19,Healthy,low,4.7,non_veg,dinner,28.464,77.2187,7
user_034973,2,560.02,Cafe,medium,4.9,vegan,dinner,28.6013,77.2257,10
user_034974,3,684.82,Healthy,medium,4.7,non_veg,dinner,28.6383,77.1302,22
user_034975,1,774.01,Cafe,medium,4.6,non_veg,lunch,28.4331,77.0282,4
user_034976,2,335.66,Desserts,high,4.8,non_veg,breakfast,28.506,77.2032,90
user_034977,8,496.61,Beverages,medium,4.4,no_preference,lunch,28.5129,77.0081,5
user_034978,16,306.02,Beverages,low,4.7,vegan,dinner,28.402,77.2101,0
user_034979,7,291.09,Cafe,medium,4.3,non_veg,breakfast,28.6437,77.2553,47
user_034980,23,218.77,South Indian,high,4.7,veg,dinner,28.6141,77.0699,9
user_034981,1,201.84,Cafe,medium,4.4,no_preference,lunch,28.4626,77.1686,19
user_034982,8,201.2,North Indian,medium,4.7,non_veg,lunch,28.6813,77.2763,11
user_034983,1,230.21,Chinese,high,4.4,veg,lunch,28.5693,77.2517,4
user_034984,7,443.7,Biryani,low,4.7,veg,lunch,28.4106,77.0907,10
user_034985,1,486.12,Fast Food,medium,4.7,veg,lunch,28.559,77.1309,6
user_034986,2,390.39,Beverages,low,4.6,vegan,lunch,28.655,77.104,24
user_034987,12,387.24,Desserts,low,4.6,veg,lunch,28.4217,77.1799,41
user_034988,6,211.47,Italian,medium,4.9,no_preference,dinner,28.6452,77.1025,2
user_034989,1,353.2,Cafe,medium,4.5,non_veg,dinner,28.5319,77.2867,3
user_034990,1,360.87,Biryani,high,4.8,non_veg,snacks,28.502,77.076,1
user_034991,1,192.68,Biryani,high,4.9,veg,breakfast,28.6646,77.2855,2
user_034992,4,550.87,Italian,medium,4.7,veg,lunch,28.5707,77.1547,0
user_034993,1,491.54,North Indian,low,4.1,no_preference,dinner,28.4511,77.1073,2
user_034994,6,414.24,Street Food,medium,4.8,non_veg,dinner,28.5593,77.1087,2
user_034995,1,244.61,Cafe,medium,4.1,no_preference,dinner,28.5648,77.271,16
user_034996,3,422.32,Italian,high,4.5,non_veg,dinner,28.6603,77.0558,1
user_034997,6,1263.21,Italian,high,4.5,non_veg,dinner,28.6668,77.0275,0
user_034998,2,648.97,Continental,medium,4.9,non_veg,lunch,28.5215,77.0855,38
user_034999,16,689.58,Fast Food,medium,4.7,non_veg,lunch,28.6584,77.1713,10
user_035000,6,240.56,Continental,medium,4.6,veg,breakfast,28.5408,77.1723,16
user_035001,1,639.79,South Indian,medium,4.0,non_veg,lunch,28.4541,77.0653,3
user_035002,1,691.86,North Indian,medium,4.5,no_preference,lunch,28.4744,77.1688,5
user_035003,28,205.69,Chinese,medium,4.4,no_preference,lunch,28.6398,77.1718,32
user_035004,16,546.44,Italian,high,4.6,non_veg,dinner,28.542,77.001,11
user_035005,2,228.88,Desserts,high,4.7,non_veg,lunch,28.6666,77.0784,28
user_035006,6,369.27,Desserts,medium,4.4,non_veg,breakfast,28.4607,77.1631,1
user_035007,3,350.08,Street Food,medium,5.0,non_veg,lunch,28.622,77.2671,2
user_035008,9,420.93,Beverages,medium,4.5,non_veg,dinner,28.6136,77.0433,2
user_035009,5,420.44,Fast Food,medium,4.8,no_preference,lunch,28.4965,77.1046,1
user_035010,1,235.31,South Indian,medium,4.2,vegan,lunch,28.5775,77.2525,1
user_035011,17,297.2,Fast Food,medium,4.3,veg,lunch,28.6671,77.2094,2
user_035012,22,765.88,Continental,medium,4.8,no_preference,dinner,28.5832,77.1898,3
user_035013,2,319.72,Street Food,high,4.7,non_veg,dinner,28.5216,77.237,0
user_035014,6,695.35,North Indian,high,4.1,veg,dinner,28.6872,77.0852,16
user_035015,16,298.82,Italian,medium,4.8,veg,breakfast,28.4774,77.1397,25
user_035016,200,524.54,Beverages,medium,4.3,non_veg,lunch,28.4259,77.0557,3
user_035017,8,349.86,Cafe,high,4.9,vegan,snacks,28.4484,77.1488,5
user_035018,6,328.35,Healthy,high,4.7,veg,lunch,28.4994,77.0805,11
user_035019,12,637.76,Healthy,medium,4.6,veg,dinner,28.5669,77.0075,3
user_035020,14,424.28,Street Food,high,4.6,veg,dinner,28.6161,77.2985,37
user_035021,8,413.12,South Indian,low,4.6,veg,lunch,28.5934,77.2439,17
user_035022,1,549.48,Italian,medium,4.4,veg,dinner,28.5141,77.0964,4
user_035023,5,483.39,Fast Food,medium,4.5,non_veg,lunch,28.6365,77.1899,4
user_035024,6,217.51,Desserts,high,4.5,non_veg,dinner,28.4923,77.1696,14
user_035025,1,216.71,Chinese,medium,4.6,no_preference,lunch,28.4992,77.009,9
user_035026,9,337.78,Chinese,medium,4.8,non_veg,lunch,28.6178,77.2581,10
user_035027,1,301.43,Desserts,high,4.6,non_veg,dinner,28.4118,77.2852,12
user_035028,21,251.83,South Indian,medium,4.5,non_veg,dinner,28.6536,77.1854,7
user_035029,1,193.89,Desserts,high,4.6,non_veg,lunch,28.4267,77.1912,88
user_035030,13,674.43,North Indian,high,4.8,non_veg,dinner,28.4972,77.1866,1
user_035031,1,411.71,Beverages,low,4.5,non_veg,dinner,28.4282,77.2083,4
user_035032,20,642.52,North Indian,medium,4.6,no_preference,lunch,28.436,77.217,13
user_035033,23,329.91,Chinese,medium,4.5,non_veg,lunch,28.4376,77.2616,0
user_035034,8,493.49,Beverages,medium,4.4,veg,dinner,28.6147,77.1061,2
user_035035,2,480.92,Chinese,medium,4.8,no_preference,lunch,28.66,77.2897,12
user_035036,7,439.16,North Indian,medium,4.5,veg,dinner,28.622,77.2987,1
user_035037,1,450.76,Cafe,medium,4.9,vegan,dinner,28.4703,77.0036,0
user_035038,1,319.73,North Indian,medium,4.7,veg,dinner,28.6767,77.1728,6
user_035039,2,695.19,Desserts,medium,4.5,vegan,dinner,28.5598,77.0103,6
user_035040,4,622.76,Continental,high,4.7,non_veg,dinner,28.459,77.0979,0
user_035041,2,296.79,Italian,high,4.7,non_veg,dinner,28.6192,77.2739,2
user_035042,3,321.73,North Indian,medium,4.3,non_veg,dinner,28.4038,77.1173,3
user_035043,2,490.5,Italian,medium,3.9,non_veg,dinner,28.6875,77.1123,1
user_035044,4,450.58,Cafe,medium,4.6,non_veg,dinner,28.4182,77.0704,48
user_035045,3,1030.58,Desserts,medium,4.9,veg,snacks,28.5079,77.1144,3
user_035046,1,603.25,North Indian,low,4.6,non_veg,dinner,28.5718,77.0292,0
user_035047,4,410.69,Continental,medium,4.9,non_veg,snacks,28.6052,77.2163,14
user_035048,1,150.0,North Indian,medium,4.6,veg,breakfast,28.6676,77.0871,0
user_035049,1,490.23,North Indian,medium,4.7,veg,lunch,28.4279,77.2592,2
user_035050,1,615.77,Desserts,medium,4.0,no_preference,dinner,28.6042,77.2256,1
user_035051,5,334.69,Continental,low,4.9,veg,dinner,28.6064,77.1618,16
user_035052,7,298.49,Desserts,medium,4.2,vegan,lunch,28.4938,77.2371,4
user_035053,5,317.26,Chinese,high,4.2,veg,snacks,28.6086,77.283,8
user_035054,10,231.81,Desserts,medium,4.6,non_veg,dinner,28.4795,77.0067,8
user_035055,4,264.48,Desserts,medium,4.6,non_veg,lunch,28.4308,77.2519,9
user_035056,5,438.55,Beverages,low,4.1,non_veg,dinner,28.4538,77.0256,12
user_035057,1,236.96,Italian,high,4.5,non_veg,dinner,28.4776,77.0652,2
user_035058,8,717.29,North Indian,medium,4.1,veg,dinner,28.4374,77.0184,27
user_035059,3,574.75,Beverages,high,4.9,non_veg,dinner,28.5085,77.2674,0
user_035060,9,585.67,Cafe,medium,4.6,no_preference,dinner,28.5468,77.2633,4
user_035061,3,316.3,North Indian,medium,4.5,no_preference,dinner,28.5356,77.0174,7
user_035062,4,319.68,Fast Food,medium,4.9,non_veg,lunch,28.6137,77.0102,3
user_035063,1,173.83,Biryani,medium,4.2,non_veg,lunch,28.4656,77.2886,7
user_035064,3,274.43,Italian,low,4.8,veg,lunch,28.6274,77.1064,3
user_035065,51,447.22,Italian,medium,4.3,non_veg,dinner,28.474,77.2003,11
user_035066,1,946.04,Cafe,medium,4.3,veg,lunch,28.521,77.0971,9
user_035067,2,429.83,South Indian,medium,4.9,non_veg,lunch,28.5353,77.0349,6
user_035068,11,216.53,South Indian,medium,4.8,no_preference,lunch,28.4916,77.0414,23
user_035069,1,737.12,Healthy,high,4.2,no_preference,lunch,28.6928,77.2372,14
user_035070,5,471.48,Italian,high,4.9,veg,lunch,28.6643,77.293,3
user_035071,3,208.01,South Indian,medium,4.8,no_preference,lunch,28.6423,77.0139,18
user_035072,12,346.36,Beverages,high,4.3,non_veg,lunch,28.664,77.2044,2
user_035073,3,831.78,Desserts,low,4.3,no_preference,lunch,28.5638,77.2466,5
user_035074,1,321.31,Chinese,medium,4.5,non_veg,dinner,28.6939,77.2184,9
user_035075,34,361.52,Street Food,medium,4.6,non_veg,dinner,28.5638,77.2023,0
user_035076,3,192.52,Continental,low,4.7,veg,breakfast,28.4052,77.2765,14
user_035077,5,626.1,Biryani,medium,4.9,veg,dinner,28.4094,77.132,16
user_035078,2,353.61,Italian,low,4.1,non_veg,dinner,28.5308,77.1322,8
user_035079,5,469.5,Desserts,low,4.8,no_preference,dinner,28.6814,77.0211,5
user_035080,14,493.73,Fast Food,medium,4.6,non_veg,lunch,28.5518,77.1214,1
user_035081,3,384.9,Biryani,medium,4.8,no_preference,dinner,28.4246,77.2721,5
user_035082,1,314.04,Street Food,medium,4.6,non_veg,snacks,28.5401,77.0114,13
user_035083,1,664.31,Chinese,medium,4.5,non_veg,dinner,28.4273,77.1954,20
user_035084,18,365.45,North Indian,low,4.7,veg,snacks,28.6066,77.2842,3
user_035085,2,451.03,Chinese,high,4.9,veg,lunch,28.54,77.2637,26
user_035086,8,382.69,Fast Food,high,4.7,no_preference,breakfast,28.5061,77.0032,4
user_035087,10,293.79,Continental,medium,4.7,no_preference,lunch,28.4749,77.1731,0
user_035088,3,358.84,Italian,medium,4.8,veg,lunch,28.6137,77.2397,6
user_035089,4,191.54,Chinese,low,4.5,non_veg,lunch,28.4517,77.0867,13
user_035090,4,308.74,Desserts,medium,4.5,non_veg,lunch,28.4807,77.0764,5
user_035091,11,640.19,Beverages,low,4.2,veg,breakfast,28.6752,77.0842,4
user_035092,1,188.58,Continental,medium,4.1,non_veg,lunch,28.4496,77.1422,15
user_035093,3,184.46,Fast Food,low,4.6,vegan,dinner,28.4573,77.1052,4
user_035094,6,349.74,Italian,low,4.6,no_preference,snacks,28.5063,77.042,8
user_035095,6,251.42,Healthy,medium,4.3,veg,dinner,28.531,77.2508,2
user_035096,9,330.58,South Indian,medium,4.5,vegan,breakfast,28.4344,77.1038,12
user_035097,1,234.94,Chinese,low,4.4,veg,lunch,28.4026,77.17,16
user_035098,3,699.26,South Indian,high,4.6,veg,lunch,28.4321,77.1237,16
user_035099,7,659.41,North Indian,medium,4.5,no_preference,breakfast,28.4005,77.0692,12
user_035100,1,158.49,Healthy,medium,4.9,no_preference,snacks,28.5967,77.0038,16
user_035101,36,323.31,Italian,medium,4.8,non_veg,dinner,28.4649,77.1079,0
user_035102,1,905.92,South Indian,medium,4.6,non_veg,dinner,28.4868,77.0574,6
user_035103,1,556.2,Continental,high,4.8,no_preference,breakfast,28.6369,77.2337,1
user_035104,1,212.16,North Indian,medium,4.6,no_preference,lunch,28.4015,77.1176,10
user_035105,1,476.62,Biryani,high,4.4,veg,dinner,28.4176,77.2113,5
user_035106,8,461.4,Fast Food,high,4.7,no_preference,dinner,28.6145,77.2725,21
user_035107,4,189.21,Street Food,medium,4.0,no_preference,lunch,28.4109,77.2363,11
user_035108,1,493.04,Fast Food,medium,4.9,non_veg,dinner,28.6689,77.2038,2
user_035109,54,579.7,Beverages,high,4.5,veg,dinner,28.4037,77.0489,10
user_035110,11,408.52,North Indian,low,4.7,non_veg,lunch,28.5134,77.1792,8
user_035111,6,370.28,Healthy,low,4.4,non_veg,lunch,28.4721,77.1325,1
user_035112,10,644.16,Healthy,medium,4.5,non_veg,snacks,28.6709,77.2942,39
user_035113,7,479.0,Italian,low,4.6,non_veg,snacks,28.6774,77.2302,0
user_035114,5,488.28,Desserts,medium,4.7,non_veg,dinner,28.597,77.0039,20
user_035115,8,590.73,Fast Food,medium,4.7,no_preference,dinner,28.524,77.2009,21
user_035116,4,484.1,South Indian,low,4.1,non_veg,snacks,28.517,77.0935,20
user_035117,10,329.7,Continental,high,4.2,non_veg,dinner,28.5485,77.083,10
user_035118,4,605.39,Biryani,medium,4.6,non_veg,dinner,28.6664,77.2707,9
user_035119,3,401.4,Italian,medium,4.6,non_veg,breakfast,28.6055,77.1494,27
user_035120,31,489.09,Street Food,high,4.9,veg,lunch,28.5745,77.1564,4
user_035121,4,403.02,Street Food,high,4.5,non_veg,lunch,28.5276,77.2853,25
user_035122,3,335.15,Biryani,medium,3.8,veg,lunch,28.4366,77.0969,3
user_035123,1,281.48,Street Food,medium,4.4,veg,breakfast,28.4208,77.2634,16
user_035124,1,208.83,Chinese,medium,4.6,non_veg,lunch,28.6233,77.2267,5
user_035125,4,197.23,South Indian,medium,4.5,vegan,dinner,28.4196,77.226,37
user_035126,2,377.37,Beverages,low,4.5,non_veg,dinner,28.4545,77.1446,2
user_035127,1,189.77,Continental,high,4.5,non_veg,lunch,28.584,77.2368,0
user_035128,21,270.44,Healthy,low,4.6,veg,breakfast,28.6166,77.0988,3
user_035129,15,563.12,Cafe,medium,4.4,veg,lunch,28.618,77.2538,14
user_035130,1,333.47,Desserts,low,4.6,vegan,lunch,28.4448,77.0537,13
user_035131,2,923.17,Continental,high,4.8,non_veg,lunch,28.5327,77.2934,9
user_035132,1,396.56,North Indian,high,4.8,non_veg,lunch,28.4387,77.2146,11
user_035133,2,176.7,Chinese,medium,4.6,non_veg,snacks,28.457,77.0792,0
user_035134,1,337.26,Continental,medium,4.6,non_veg,dinner,28.4674,77.2505,22
user_035135,3,218.81,Healthy,low,4.8,veg,lunch,28.5135,77.0774,5
user_035136,1,316.24,Fast Food,medium,4.7,no_preference,breakfast,28.4844,77.1696,1
user_035137,1,753.13,Italian,low,4.7,non_veg,lunch,28.6993,77.14,39
user_035138,2,850.9,Chinese,low,4.4,non_veg,lunch,28.5616,77.0808,26
user_035139,20,426.6,Desserts,low,4.7,non_veg,lunch,28.6134,77.2391,21
user_035140,2,711.27,Italian,medium,4.6,no_preference,breakfast,28.6403,77.1268,17
user_035141,45,775.32,Healthy,medium,3.9,non_veg,lunch,28.4319,77.1204,12
user_035142,1,457.52,Healthy,medium,4.5,veg,dinner,28.6714,77.0279,0
user_035143,4,671.99,Chinese,high,4.9,veg,lunch,28.5793,77.0825,4
user_035144,6,346.96,Street Food,high,5.0,non_veg,lunch,28.5405,77.2117,31
user_035145,1,422.67,Street Food,medium,4.5,veg,lunch,28.4789,77.155,4
user_035146,1,398.9,Continental,low,4.6,non_veg,dinner,28.4705,77.1134,3
user_035147,16,233.1,Healthy,medium,4.0,non_veg,dinner,28.6529,77.2652,3
user_035148,16,373.69,Beverages,high,4.6,veg,lunch,28.676,77.0612,2
user_035149,23,500.43,Fast Food,medium,4.1,no_preference,lunch,28.68,77.2153,4
user_035150,1,163.61,Fast Food,medium,4.9,no_preference,lunch,28.6206,77.0786,0
user_035151,6,323.57,Chinese,low,4.2,non_veg,snacks,28.406,77.1917,29
user_035152,4,351.08,Continental,low,4.8,veg,snacks,28.4296,77.1903,0
user_035153,3,328.22,Biryani,medium,4.8,non_veg,breakfast,28.4155,77.1551,4
user_035154,2,232.99,Beverages,medium,4.5,non_veg,lunch,28.6565,77.1625,8
user_035155,11,600.01,North Indian,medium,4.7,veg,dinner,28.4958,77.2228,11
user_035156,105,322.4,Healthy,low,4.7,no_preference,breakfast,28.6256,77.0747,10
user_035157,6,394.95,Beverages,high,4.9,non_veg,lunch,28.4424,77.1357,5
user_035158,5,419.28,South Indian,medium,4.8,non_veg,dinner,28.4275,77.1969,7
user_035159,2,1301.33,Fast Food,medium,4.1,non_veg,breakfast,28.6597,77.0102,3
user_035160,10,573.45,Italian,medium,4.0,veg,breakfast,28.5201,77.0503,0
user_035161,1,353.75,Beverages,low,4.8,no_preference,dinner,28.5139,77.2805,1
user_035162,3,312.66,North Indian,medium,4.9,non_veg,lunch,28.6301,77.2876,4
