restaurant_id,name,cuisine_type,avg_rating,total_reviews,price_range,avg_delivery_time,is_veg_only,location_lat,location_lon,operating_hours,commission_rate,total_orders,avg_order_value,total_revenue,avg_user_rating,unique_customers,popularity_score,repeat_customers,retention_rate,delivery_efficiency,value_score,restaurant_segment,cuisine_type_encoded,is_veg_only_int
rest_0359,Fresh Palace,Desserts,4.8,42,3,34,False,28.4788,77.1219,11AM-12AM,0.24,514,636.9612840466925,327398.1,4.5392996108949415,369,0.3985860411140583,100,0.27100271002710025,0.65,1.5999999999999999,popular,5,0
rest_0360,Classic Grill,North Indian,4.3,164,3,47,True,28.6302,77.2554,11AM-12AM,0.18,970,610.568350515464,592251.3,4.544020618556701,709,0.4697490053050398,182,0.2566995768688293,0.32499999999999996,1.4333333333333333,popular,9,1
rest_0361,Tasty Eatery,Continental,4.5,136,1,25,False,28.678,77.2395,10AM-11PM,0.2,557,204.08816876122083,113677.11,4.516337522441652,389,0.39310013262599475,108,0.2776349614395887,0.875,4.5,popular,4,0
rest_0362,Tasty Palace,North Indian,4.9,73,2,51,True,28.5451,77.0801,10AM-11PM,0.19,1699,402.11475573866977,683192.97,4.546497939964685,1186,0.6571627155172415,352,0.29679595278246207,0.22499999999999998,2.45,popular,9,1
rest_0363,Corner Point,Biryani,4.5,31,2,44,False,28.4947,77.0734,10AM-11PM,0.23,727,399.6005089408528,290509.57,4.53837689133425,529,0.4253883454907162,137,0.2589792060491493,0.4,2.25,popular,1,0
rest_0364,Spicy Cafe,Beverages,4.6,151,3,20,True,28.6367,77.0682,10AM-11PM,0.19,1102,601.6928130671506,663065.48,4.5350272232304905,784,0.5152908653846153,224,0.2857142857142857,1.0,1.5333333333333332,popular,0,1
rest_0365,Fresh Bites,Chinese,4.6,74,2,31,False,28.6045,77.1018,10AM-11PM,0.24,699,403.97030042918453,282375.24,4.5559370529327605,504,0.4269971816976127,140,0.2777777777777778,0.725,2.3,popular,3,0
rest_0366,Royal House,Street Food,4.9,31,2,24,True,28.6666,77.1495,10AM-11PM,0.24,1885,401.86833952254636,757521.82,4.5422811671087535,1314,0.6951177884615385,387,0.2945205479452055,0.9,2.45,popular,11,1
rest_0367,Paradise Restaurant,North Indian,4.5,158,2,41,False,28.6078,77.1316,10AM-11PM,0.24,786,392.0644529262086,308162.66,4.537150127226463,547,0.44248756631299735,157,0.2870201096892139,0.475,2.25,popular,9,0
rest_0368,Express Grill,Fast Food,4.9,1656,1,25,False,28.4731,77.0655,10AM-11PM,0.16,612,195.20442810457516,119465.11,4.534640522875817,445,0.48357891246684354,121,0.27191011235955054,0.875,4.9,popular,6,0
rest_0369,Golden Grill,South Indian,4.5,85,2,20,True,28.6795,77.0391,11AM-12AM,0.24,1504,402.84206117021273,605874.46,4.5393617021276595,1087,0.5922160974801061,295,0.27138914443422263,1.0,2.25,popular,10,1
rest_0370,Golden Grill,Biryani,3.9,1403,4,31,False,28.4315,77.0038,10AM-11PM,0.23,433,797.4187759815243,345282.33,4.554965357967667,319,0.37647223143236075,80,0.2507836990595611,0.725,0.975,established,1,0
rest_0371,Deluxe Hub,North Indian,3.8,3538,2,46,False,28.4804,77.0462,10AM-11PM,0.16,591,391.88402707275804,231603.46,4.502876480541455,432,0.4809832559681697,114,0.2638888888888889,0.35,1.9,popular,9,0
rest_0372,Royal Bites,Italian,4.7,35,3,33,True,28.5561,77.2116,11AM-12AM,0.16,1098,602.3616757741348,661393.12,4.536612021857923,770,0.5162593667108754,218,0.2831168831168831,0.675,1.5666666666666667,popular,8,1
rest_0373,Classic Hub,Fast Food,4.1,150,3,38,False,28.5697,77.0731,10AM-11PM,0.16,461,593.3983514099783,273556.64,4.5531453362255965,332,0.3492335875331565,91,0.2740963855421687,0.55,1.3666666666666665,established,6,0
rest_0374,Royal Point,South Indian,4.7,3482,2,39,False,28.4046,77.1406,11AM-12AM,0.15,765,399.19824836601305,305386.66,4.527843137254902,566,0.569887102122016,151,0.2667844522968198,0.525,2.35,popular,10,0
rest_0375,Fresh Bites,North Indian,4.6,123,1,20,False,28.6342,77.1774,10AM-11PM,0.2,552,199.1069565217391,109907.04,4.514130434782609,397,0.39757037466843503,110,0.2770780856423174,1.0,4.6,popular,9,0
rest_0376,Classic Cafe,North Indian,4.6,156,2,26,False,28.5085,77.2661,10AM-11PM,0.25,742,390.985525606469,290111.26,4.542722371967654,537,0.43907858090185675,142,0.2644320297951583,0.85,2.3,popular,9,0
rest_0377,Fresh Cafe,South Indian,4.8,12,2,35,False,28.5219,77.2667,10AM-11PM,0.19,796,404.0271105527638,321605.58,4.559045226130653,576,0.4573451591511936,157,0.2725694444444444,0.625,2.4,popular,10,0
rest_0378,Tasty Point,Italian,4.6,66,3,29,True,28.6428,77.2237,10AM-11PM,0.2,1057,617.9610217596972,653184.8,4.546641438032166,745,0.5026768899204244,208,0.2791946308724832,0.775,1.5333333333333332,popular,8,1
rest_0379,Deluxe Eatery,North Indian,4.7,341,2,52,False,28.5138,77.0105,11AM-12AM,0.25,744,405.8577822580645,301958.19,4.523118279569892,533,0.45217365716180374,146,0.27392120075046905,0.19999999999999996,2.35,popular,9,0
rest_0380,Spicy Kitchen,South Indian,4.7,5675,1,22,False,28.4142,77.1725,9AM-10PM,0.18,531,199.09177024482108,105717.73,4.511299435028248,387,0.5993064489389921,103,0.2661498708010336,0.95,4.7,popular,10,0
rest_0381,Classic House,North Indian,4.7,110,2,25,False,28.4529,77.236,10AM-11PM,0.24,765,399.87261437908495,305902.55,4.514248366013072,528,0.4483005636604775,163,0.3087121212121212,0.875,2.35,popular,9,0
rest_0382,Classic House,Fast Food,4.7,12,4,37,False,28.6868,77.0052,10AM-11PM,0.2,492,827.7558943089431,407255.9,4.523170731707317,354,0.38683587533156505,96,0.2711864406779661,0.575,1.175,established,6,0
rest_0383,Deluxe Cafe,North Indian,4.3,18,3,28,False,28.4211,77.1649,11AM-12AM,0.21,415,618.0827469879519,256504.34,4.5202409638554215,310,0.34671269893899204,80,0.25806451612903225,0.8,1.4333333333333333,established,9,0
rest_0384,Corner Kitchen,South Indian,4.1,140,3,20,True,28.5065,77.2573,10AM-11PM,0.18,985,623.0867614213198,613740.46,4.542233502538071,701,0.4600666445623342,204,0.29101283880171186,1.0,1.3666666666666665,popular,10,1
rest_0385,Classic Palace,North Indian,4.7,867,3,54,True,28.551,77.1422,9AM-10PM,0.21,1065,622.6029765258216,663072.17,4.54244131455399,765,0.5392567141909814,205,0.2679738562091503,0.15000000000000002,1.5666666666666667,popular,9,1
rest_0386,Tasty Grill,Chinese,4.8,386,2,24,True,28.548,77.0012,10AM-11PM,0.16,1708,387.9849590163935,662678.31,4.552985948477752,1198,0.6643585875331565,362,0.3021702838063439,0.9,2.4,popular,3,1
rest_0387,Tasty Hub,Street Food,4.8,296,3,40,True,28.4012,77.0033,24 hours,0.23,1133,590.1682524271845,668660.63,4.527802294792586,796,0.5390974801061008,229,0.2876884422110553,0.5,1.5999999999999999,popular,11,1
rest_0388,Golden Grill,Chinese,5.0,1057,1,22,False,28.5503,77.125,10AM-11PM,0.18,639,191.0593896713615,122086.95,4.5419405320813775,450,0.4737097977453581,131,0.2911111111111111,0.95,5.0,popular,3,0
rest_0389,Express Eatery,North Indian,4.1,50,3,26,True,28.5151,77.0465,10AM-11PM,0.24,915,624.5036284153005,571420.82,4.536939890710383,664,0.44196734084880634,173,0.2605421686746988,0.85,1.3666666666666665,popular,9,1
rest_0390,Paradise Grill,Fast Food,4.9,152,3,20,True,28.6916,77.1993,9AM-10PM,0.19,1107,609.9404336043361,675204.06,4.529087624209575,828,0.5343879310344828,200,0.24154589371980675,1.0,1.6333333333333335,popular,6,1
rest_0391,Spicy Eatery,Fast Food,4.0,67,1,27,True,28.4477,77.2126,11AM-12AM,0.16,1067,202.5519587628866,216122.94,4.5370196813495784,784,0.4688349635278515,201,0.25637755102040816,0.825,4.0,popular,6,1
rest_0392,Corner Hub,North Indian,4.7,98,3,28,True,28.5062,77.0534,11AM-12AM,0.22,1056,612.554053030303,646857.08,4.536268939393939,752,0.5096185344827586,201,0.26728723404255317,0.8,1.5666666666666667,popular,9,1
rest_0393,Paradise Hub,Fast Food,4.9,32,4,33,True,28.5258,77.2666,11AM-12AM,0.17,1146,794.9698167539267,911035.41,4.539441535776614,833,0.5383368700265252,225,0.27010804321728693,0.675,1.225,popular,6,1
rest_0394,Paradise Bites,Desserts,4.9,88,2,31,True,28.5172,77.1326,11AM-12AM,0.23,1831,394.1941889677772,721769.56,4.558929546695794,1277,0.6857141909814324,383,0.2999216914643696,0.725,2.45,popular,5,1
rest_0395,Classic Cafe,North Indian,4.8,142,3,20,False,28.5997,77.0429,10AM-11PM,0.25,455,586.8606813186813,267021.61,4.532747252747253,334,0.3896719164456233,93,0.27844311377245506,1.0,1.5999999999999999,established,9,0
rest_0396,Royal Hub,Fast Food,4.6,85,1,29,False,28.4647,77.2293,11AM-12AM,0.23,532,202.34733082706768,107648.78,4.547744360902255,393,0.3919561505305039,94,0.23918575063613232,0.775,4.6,popular,6,0
rest_0397,Deluxe Restaurant,Continental,4.7,116,2,49,True,28.4663,77.237,10AM-11PM,0.15,1732,414.9460739030023,718686.6,4.543129330254041,1220,0.6537158488063661,350,0.28688524590163933,0.275,2.35,popular,4,1
rest_0398,Fresh Eatery,Chinese,4.6,272,2,48,False,28.6188,77.1918,9AM-10PM,0.21,814,398.4181326781327,324312.36,4.545945945945946,562,0.4585397877984084,168,0.298932384341637,0.30000000000000004,2.3,popular,3,0
rest_0399,Paradise House,North Indian,4.7,951,2,39,False,28.5501,77.256,24 hours,0.22,717,406.2615620641562,291289.54,4.5269177126917715,512,0.46843940649867377,138,0.26953125,0.525,2.35,popular,9,0
rest_0400,Tasty Restaurant,North Indian,4.4,1060,4,41,True,28.5245,77.2212,10AM-11PM,0.23,1051,804.5798763082778,845613.45,4.51360608943863,762,0.5252450265251989,215,0.2821522309711286,0.475,1.1,popular,9,1
rest_0401,Express Eatery,Street Food,4.5,465,3,55,True,28.4508,77.2647,10AM-11PM,0.16,1093,601.2716834400732,657189.95,4.533943275388839,765,0.5187031664456234,231,0.30196078431372547,0.125,1.5,popular,11,1
rest_0402,Deluxe Kitchen,Cafe,4.4,22,3,40,False,28.4563,77.1302,10AM-11PM,0.2,514,593.8047665369651,305215.65,4.521984435797665,370,0.3738648872679045,106,0.2864864864864865,0.5,1.4666666666666668,popular,2,0
rest_0403,Golden House,Continental,4.2,86,2,41,False,28.4032,77.2243,10AM-11PM,0.2,689,396.09670537010163,272910.63,4.543976777939043,484,0.40130785809018565,139,0.2871900826446281,0.475,2.1,popular,4,0
rest_0404,Golden Eatery,Chinese,4.2,98,4,20,True,28.4274,77.2999,9AM-10PM,0.17,1051,805.2571170313987,846325.23,4.508753568030447,762,0.47855752652519895,198,0.25984251968503935,1.0,1.05,popular,3,1
rest_0405,Royal House,Italian,4.8,55,1,23,True,28.5671,77.2175,10AM-11PM,0.18,1249,202.1981024819856,252545.43,4.563170536429143,856,0.5550229608753315,258,0.3014018691588785,0.925,4.8,popular,8,1
rest_0406,Spicy Palace,Italian,4.8,248,3,34,False,28.6676,77.0343,10AM-11PM,0.19,532,589.6170112781955,313676.25,4.542105263157895,376,0.4098335543766578,108,0.2872340425531915,0.65,1.5999999999999999,popular,8,0
rest_0407,Express Bites,Chinese,4.9,13,2,26,True,28.4861,77.1555,9AM-10PM,0.23,1693,404.9711458948612,685616.15,4.5163614884819845,1206,0.6537260444297084,349,0.28938640132669985,0.85,2.45,popular,3,1
rest_0408,Corner Grill,North Indian,4.5,1882,1,25,True,28.4983,77.1762,9AM-10PM,0.24,1345,204.3601189591078,274864.36,4.557026022304832,941,0.6232717175066314,281,0.29861849096705634,0.875,4.5,popular,9,1
rest_0409,Tasty Hub,Fast Food,4.2,891,3,26,False,28.4347,77.0523,11AM-12AM,0.21,446,598.6170179372198,266983.19,4.552017937219731,323,0.37876931366047745,89,0.2755417956656347,0.85,1.4000000000000001,established,6,0
rest_0410,Classic House,South Indian,4.1,304,2,20,False,28.5166,77.2889,11AM-12AM,0.19,715,388.7727832167832,277972.54,4.5412587412587415,507,0.4086856763925729,151,0.2978303747534517,1.0,2.05,popular,10,0
rest_0411,Fresh Cafe,Fast Food,4.5,135,2,27,False,28.4112,77.0527,11AM-12AM,0.18,717,393.8925941422594,282420.99,4.501115760111576,511,0.4270163295755969,142,0.27788649706457924,0.825,2.25,popular,6,0
rest_0412,Golden Eatery,South Indian,4.3,937,2,38,False,28.6753,77.0533,24 hours,0.25,667,410.4235532233883,273752.51,4.531034482758621,485,0.43332451923076926,132,0.2721649484536082,0.55,2.15,popular,10,0
rest_0413,Spicy Grill,North Indian,4.5,417,1,52,True,28.6019,77.2746,11AM-12AM,0.25,1220,201.5766557377049,245923.52,4.5509016393442625,853,0.54392199933687,260,0.3048065650644783,0.19999999999999996,4.5,popular,9,1
rest_0414,Express Point,North Indian,4.9,780,2,42,True,28.6972,77.1396,11AM-12AM,0.24,1768,407.0119004524887,719597.04,4.532183257918552,1238,0.6972974137931035,364,0.2940226171243942,0.44999999999999996,2.45,popular,9,1
rest_0415,Deluxe Kitchen,Chinese,4.7,135,1,41,False,28.6648,77.019,10AM-11PM,0.23,528,206.1404924242424,108842.18,4.525757575757575,380,0.3989102287798409,113,0.29736842105263156,0.475,4.7,popular,3,0
rest_0416,Fresh Cafe,Desserts,4.5,2173,2,20,True,28.5419,77.1795,10AM-11PM,0.18,1655,409.8691903323263,678333.51,4.543383685800604,1161,0.69954699933687,360,0.31007751937984496,1.0,2.25,popular,5,1
rest_0417,Fresh Cafe,North Indian,4.5,854,1,36,False,28.5559,77.1805,11AM-12AM,0.23,608,197.2732730263158,119942.15,4.542598684210526,435,0.42981183687002655,117,0.2689655172413793,0.6,4.5,popular,9,0
rest_0418,Express Restaurant,Street Food,4.4,318,3,34,False,28.4572,77.0194,9AM-10PM,0.19,464,619.8909913793103,287629.42,4.504956896551724,326,0.3739278846153846,95,0.29141104294478526,0.65,1.4666666666666668,established,11,0
rest_0419,Golden Grill,Chinese,4.4,976,2,37,False,28.5386,77.2918,9AM-10PM,0.18,742,408.6028301886792,303183.3,4.547708894878706,537,0.4566458885941645,147,0.2737430167597765,0.575,2.2,popular,3,0
rest_0420,Paradise House,Fast Food,4.2,79,4,31,True,28.6709,77.1632,24 hours,0.22,999,806.3497897897897,805543.44,4.522322322322323,689,0.4668379476127321,214,0.31059506531204645,0.725,1.05,popular,6,1
rest_0421,Paradise Hub,South Indian,5.0,25,3,51,False,28.4153,77.1679,11AM-12AM,0.16,513,609.1042884990253,312470.5,4.531384015594542,369,0.40976085875331564,97,0.26287262872628725,0.22499999999999998,1.6666666666666667,popular,10,0
rest_0422,Royal Grill,Street Food,4.4,240,2,35,False,28.6591,77.156,11AM-12AM,0.15,705,409.6846382978723,288827.67,4.547943262411348,512,0.4222559681697613,142,0.27734375,0.625,2.2,popular,11,0
rest_0423,Fresh Palace,Fast Food,4.9,136,3,36,False,28.5023,77.1832,9AM-10PM,0.19,521,600.5516698656429,312887.42,4.520729366602687,379,0.40946087533156506,98,0.25857519788918204,0.6,1.6333333333333335,popular,6,0
rest_0424,Corner Cafe,South Indian,4.3,110,3,20,True,28.6699,77.0793,11AM-12AM,0.19,930,604.278440860215,561978.95,4.534838709677419,666,0.459313826259947,185,0.2777777777777778,1.0,1.4333333333333333,popular,10,1
rest_0425,Spicy Palace,North Indian,4.1,920,4,33,True,28.6823,77.0862,10AM-11PM,0.24,997,788.2846238716148,785919.77,4.5401203610832495,692,0.49073806366047745,202,0.29190751445086704,0.675,1.025,popular,9,1
rest_0426,Golden Cafe,Street Food,4.2,190,2,46,True,28.6013,77.1534,10AM-11PM,0.16,1450,397.7675103448276,576762.89,4.5328965517241375,1027,0.5665432692307693,307,0.29892891918208375,0.35,2.1,popular,11,1
rest_0427,Express Kitchen,Beverages,4.0,220,1,40,False,28.5993,77.242,9AM-10PM,0.16,464,195.03297413793103,90495.3,4.552586206896552,331,0.34639423076923076,94,0.283987915407855,0.5,4.0,established,0,0
rest_0428,Corner Cafe,North Indian,4.8,90,3,20,False,28.5358,77.015,10AM-11PM,0.16,486,606.7337654320987,294872.61,4.531481481481482,350,0.3943751657824934,96,0.2742857142857143,1.0,1.5999999999999999,established,9,0
rest_0429,Royal House,Fast Food,4.8,556,3,30,False,28.6507,77.181,9AM-10PM,0.15,538,593.8513382899629,319492.02,4.500557620817844,374,0.42221253315649865,113,0.30213903743315507,0.75,1.5999999999999999,popular,6,0
rest_0430,Spicy Grill,Biryani,4.4,425,3,52,False,28.6885,77.242,10AM-11PM,0.16,466,631.0430901287554,294066.08,4.526394849785408,341,0.3782104608753316,90,0.26392961876832843,0.19999999999999996,1.4666666666666668,established,1,0
rest_0431,Classic Hub,Street Food,4.5,550,2,33,True,28.6325,77.0471,11AM-12AM,0.22,1569,412.4216634799235,647089.59,4.532441045251752,1112,0.6227760278514589,314,0.2823741007194245,0.675,2.25,popular,11,1
rest_0432,Fresh Cafe,Beverages,4.7,70,3,38,False,28.5866,77.0045,11AM-12AM,0.19,514,617.2774124513619,317280.59,4.5105058365758754,365,0.3935956564986738,106,0.29041095890410956,0.55,1.5666666666666667,popular,0,0
rest_0433,Classic Cafe,Fast Food,4.5,1049,4,51,True,28.582,77.0938,11AM-12AM,0.23,1058,817.0657372400757,864455.55,4.542438563327032,755,0.5323338030503979,213,0.28211920529801326,0.22499999999999998,1.125,popular,6,1
rest_0434,Golden Hub,Chinese,4.8,2340,2,33,False,28.6548,77.1764,10AM-11PM,0.25,804,394.8312686567165,317444.34,4.546268656716418,561,0.5429850795755968,178,0.3172905525846702,0.675,2.4,popular,3,0
rest_0435,Golden Kitchen,South Indian,4.4,524,1,42,False,28.5624,77.0415,9AM-10PM,0.22,563,194.14348134991118,109302.78,4.576731793960923,401,0.40236372679045096,124,0.3092269326683292,0.44999999999999996,4.4,popular,10,0
rest_0436,Golden Kitchen,South Indian,4.9,44,2,39,False,28.6412,77.1278,11AM-12AM,0.16,793,425.03818411097103,337055.28,4.549558638083228,551,0.46386240053050404,169,0.30671506352087113,0.525,2.45,popular,10,0
rest_0437,Tasty Eatery,Continental,4.9,44,3,41,False,28.5527,77.1657,10AM-11PM,0.16,578,616.7089446366782,356457.77,4.544636678200693,401,0.41823905835543773,127,0.3167082294264339,0.475,1.6333333333333335,popular,4,0
rest_0438,Express Point,Fast Food,4.5,84,3,38,True,28.4187,77.1797,11AM-12AM,0.24,1047,591.5759216809934,619379.99,4.535243553008596,767,0.4952039124668435,203,0.2646675358539765,0.55,1.5,popular,6,1
rest_0439,Golden Hub,South Indian,4.8,63,3,29,True,28.5152,77.0823,10AM-11PM,0.2,1088,606.1599172794117,659501.99,4.550091911764706,760,0.5211469661803714,224,0.29473684210526313,0.775,1.5999999999999999,popular,10,1
rest_0440,Tasty Cafe,Street Food,4.8,133,2,30,False,28.5333,77.12,10AM-11PM,0.23,809,422.82231149567366,342063.25,4.527194066749073,556,0.4644667606100796,167,0.30035971223021585,0.75,2.4,popular,11,0
rest_0441,Spicy Grill,Continental,4.7,383,2,26,False,28.4425,77.2335,10AM-11PM,0.24,748,401.68351604278075,300459.27,4.560026737967915,553,0.4545368866047746,142,0.25678119349005424,0.85,2.35,popular,4,0
rest_0442,Classic Point,Italian,4.7,229,2,20,True,28.4307,77.2824,9AM-10PM,0.24,1724,383.6338341067285,661384.73,4.5638051044083525,1179,0.6560927553050399,361,0.3061916878710772,1.0,2.35,popular,8,1
rest_0443,Paradise Eatery,Chinese,4.9,201,2,47,True,28.5606,77.2586,11AM-12AM,0.24,1719,396.5749098312973,681712.27,4.550378126817917,1211,0.6660221319628647,354,0.29232039636663915,0.32499999999999996,2.45,popular,3,1
rest_0444,Spicy Grill,Italian,4.5,103,3,35,False,28.4255,77.1693,11AM-12AM,0.21,507,594.3760157790928,301348.64,4.5386587771203155,356,0.38130014920424404,103,0.2893258426966292,0.625,1.5,popular,8,0
rest_0445,Spicy Palace,North Indian,4.3,132,4,46,True,28.4909,77.1231,10AM-11PM,0.18,1060,800.3228207547169,848342.19,4.527358490566038,744,0.48769330238726794,214,0.28763440860215056,0.35,1.075,popular,9,1
rest_0446,Tasty Point,South Indian,4.8,490,4,50,False,28.6234,77.0999,10AM-11PM,0.25,504,811.0065873015873,408747.32,4.509920634920635,365,0.41261787135278516,104,0.28493150684931506,0.25,1.2,popular,10,0
rest_0447,Deluxe Kitchen,North Indian,4.8,10,4,35,False,28.6893,77.0375,24 hours,0.2,503,788.911829025845,396822.65,4.565009940357853,355,0.3950979774535809,98,0.27605633802816903,0.625,1.2,popular,9,0
rest_0448,Deluxe Grill,North Indian,4.5,145,2,21,True,28.6154,77.032,11AM-12AM,0.16,1485,393.52550168350166,584385.37,4.55050505050505,1080,0.5903477287798409,292,0.27037037037037037,0.975,2.25,popular,9,1
rest_0449,Express Restaurant,Chinese,4.8,228,2,33,True,28.6978,77.2065,9AM-10PM,0.21,1676,401.82535799522674,673459.3,4.552863961813843,1192,0.6518710212201592,330,0.27684563758389263,0.675,2.4,popular,3,1
rest_0450,Royal Kitchen,Italian,4.6,480,3,28,False,28.6095,77.0779,10AM-11PM,0.21,484,617.1597933884298,298705.34,4.548760330578512,344,0.39601326259946945,104,0.3023255813953488,0.8,1.5333333333333332,established,8,0
rest_0451,Fresh Bites,North Indian,4.6,32,4,20,False,28.4881,77.0764,10AM-11PM,0.24,534,788.3888764044943,420999.66,4.552808988764045,384,0.39046949602122016,101,0.2630208333333333,1.0,1.15,popular,9,0
rest_0452,Fresh Grill,Fast Food,5.0,30,1,29,False,28.6016,77.2995,9AM-10PM,0.22,615,205.16730081300813,126177.89,4.521788617886179,446,0.4315857095490716,122,0.273542600896861,0.775,5.0,popular,6,0
rest_0453,Deluxe Bites,South Indian,4.3,356,2,34,False,28.6106,77.0564,11AM-12AM,0.18,704,404.89585227272727,285046.68,4.556818181818182,506,0.4202264588859417,136,0.26877470355731226,0.65,2.15,popular,10,0
rest_0454,Royal Hub,Biryani,4.9,10,1,28,True,28.5115,77.0444,10AM-11PM,0.25,1371,200.6490080233406,275089.79,4.547556528081692,944,0.5852889588859417,286,0.3029661016949153,0.8,4.9,popular,1,1
rest_0455,Tasty Grill,Beverages,4.9,1094,3,27,False,28.4053,77.0296,10AM-11PM,0.23,519,635.1972832369943,329667.39,4.521579961464354,365,0.4435797413793104,105,0.2876712328767123,0.825,1.6333333333333335,popular,0,0
rest_0456,Express Grill,North Indian,4.6,208,2,22,False,28.611,77.1739,9AM-10PM,0.21,741,406.6189743589743,301304.66,4.524966261808367,528,0.44074137931034485,151,0.2859848484848485,0.95,2.3,popular,9,0
rest_0457,Deluxe Point,Chinese,4.6,1537,2,36,True,28.4065,77.1884,10AM-11PM,0.18,1665,402.4292072072072,670044.63,4.5488888888888885,1143,0.6847363229442971,341,0.2983377077865267,0.6,2.3,popular,3,1
rest_0458,Royal Point,North Indian,4.9,29,1,53,False,28.5894,77.1096,11AM-12AM,0.19,526,211.2910456273764,111139.09,4.547908745247148,396,0.4066637102122016,97,0.24494949494949494,0.17500000000000004,4.9,popular,9,0
rest_0459,Fresh Point,Italian,4.7,77,2,47,True,28.4491,77.1606,10AM-11PM,0.22,1605,398.8678816199377,640182.95,4.536573208722741,1139,0.6253599966843502,335,0.29411764705882354,0.32499999999999996,2.35,popular,8,1
rest_0460,Royal Eatery,Italian,4.9,10,3,41,True,28.5697,77.2365,10AM-11PM,0.16,1186,604.8461635750422,717347.55,4.535244519392918,843,0.5460316644562335,240,0.2846975088967972,0.475,1.6333333333333335,popular,8,1
rest_0461,Golden House,South Indian,4.5,44,2,41,True,28.5512,77.2454,24 hours,0.18,1590,401.6911698113207,638688.96,4.551132075471698,1131,0.6089870689655172,331,0.2926613616268789,0.475,2.25,popular,10,1
rest_0462,Classic House,Italian,4.9,112,3,33,False,28.4041,77.2874,10AM-11PM,0.22,540,589.7818703703704,318482.21,4.5414814814814815,389,0.41262732095490723,105,0.2699228791773779,0.675,1.6333333333333335,popular,8,0
rest_0463,Spicy Grill,South Indian,4.3,10,3,20,False,28.5089,77.2473,11AM-12AM,0.2,490,632.2384081632654,309796.82,4.55734693877551,339,0.3623393567639257,95,0.28023598820059,1.0,1.4333333333333333,established,10,0
rest_0464,Corner Restaurant,North Indian,4.2,82,3,31,False,28.5803,77.1695,9AM-10PM,0.19,428,593.3644859813085,253960.0,4.545093457943925,311,0.34577901193633953,85,0.2733118971061093,0.725,1.4000000000000001,established,9,0
rest_0465,Corner Hub,Continental,4.8,10,1,25,False,28.6546,77.0539,10AM-11PM,0.17,557,196.50048473967684,109450.77,4.557630161579892,397,0.40655686339522545,106,0.26700251889168763,0.875,4.8,popular,4,0
rest_0466,Express Kitchen,South Indian,4.6,100,4,36,False,28.6666,77.0299,10AM-11PM,0.19,457,809.7663676148796,370063.23,4.512035010940919,336,0.37658189655172414,89,0.2648809523809524,0.6,1.15,established,10,0
rest_0467,Paradise Kitchen,Italian,4.4,829,2,47,True,28.5452,77.0164,11AM-12AM,0.23,1591,410.5362099308611,653163.11,4.555436832181018,1114,0.6315045590185676,317,0.2845601436265709,0.32499999999999996,2.2,popular,8,1
rest_0468,Deluxe Kitchen,Chinese,4.9,140,4,54,True,28.6185,77.2,10AM-11PM,0.18,1125,808.0365333333333,909041.1,4.542755555555556,778,0.5377748673740054,250,0.3213367609254499,0.15000000000000002,1.225,popular,3,1
rest_0469,Tasty Restaurant,Healthy,4.6,1785,4,35,True,28.4949,77.2423,10AM-11PM,0.15,1149,784.6682767624021,901583.85,4.547084421235858,784,0.5841826094164456,243,0.30994897959183676,0.625,1.15,popular,7,1
rest_0470,Spicy Point,North Indian,4.5,482,2,20,True,28.5027,77.1526,10AM-11PM,0.22,1565,416.76384664536744,652235.42,4.527731629392971,1119,0.6194752984084881,308,0.2752457551385165,1.0,2.25,popular,9,1
rest_0471,Corner Grill,Chinese,4.7,1121,1,35,False,28.4583,77.0164,11AM-12AM,0.25,546,199.33663003663005,108837.8,4.543956043956044,387,0.43828274204244033,116,0.2997416020671835,0.625,4.7,popular,3,0
rest_0472,Royal Restaurant,Continental,4.6,47,2,35,False,28.5686,77.1606,11AM-12AM,0.21,774,400.9518863049096,310336.76,4.5328165374677,557,0.4419387433687002,152,0.27289048473967686,0.625,2.3,popular,4,0
rest_0473,Royal Cafe,Chinese,4.8,45,2,41,False,28.4944,77.2807,11AM-12AM,0.16,777,392.9445945945946,305317.95,4.526254826254826,543,0.4545032327586207,164,0.3020257826887661,0.475,2.4,popular,3,0
rest_0474,Express Hub,Healthy,4.4,249,2,34,True,28.4253,77.1793,10AM-11PM,0.18,1568,407.4182716836735,638831.85,4.5406249999999995,1130,0.6057104608753316,299,0.2646017699115044,0.65,2.2,popular,7,1
rest_0475,Paradise Hub,Continental,5.0,13,2,35,False,28.6055,77.2428,11AM-12AM,0.24,817,415.16938800489595,339193.39,4.545287637698898,594,0.473837450265252,166,0.27946127946127947,0.625,2.5,popular,4,0
rest_0476,Corner Eatery,Continental,4.2,300,2,28,False,28.6123,77.24,24 hours,0.17,767,420.8333898305085,322779.21,4.532594524119948,545,0.4255759283819629,154,0.28256880733944956,0.8,2.1,popular,4,0
rest_0477,Golden Kitchen,Fast Food,4.6,91,1,31,True,28.508,77.2796,11AM-12AM,0.21,1232,199.620762987013,245932.78,4.526298701298701,856,0.5407136107427055,258,0.3014018691588785,0.725,4.6,popular,6,1
rest_0478,Golden Restaurant,Beverages,4.7,1091,1,40,False,28.423,77.2311,11AM-12AM,0.19,591,198.1444839255499,117103.39,4.538747884940778,423,0.44675008289124674,119,0.28132387706855794,0.5,4.7,popular,0,0
